App Software ceeba

App_time;Step_number;Insole_timer;Contact_time;S0_force;S0_start_time;S0_max_time;S0_end_time;S1_force;S1_start_time;S1_max_time;S1_end_time;S2_force;S2_start_time;S2_max_time;S2_end_time;S3_force;S3_start_time;S3_max_time;S3_end_time;S4_force;S4_start_time;S4_max_time;S4_end_time;S5_force;S5_start_time;S5_max_time;S5_end_time;S6_force;S6_start_time;S6_max_time;S6_end_time;F1_force;F1_time;F2_force;F2_time;F3_force;F3_time;Warning_code;Left/Right;Size;Insole_id;
19:56:21.966;12;7740;310;132;0;50;200;87;0;60;200;101;0;50;270;110;20;110;260;152;40;160;300;144;70;200;310;156;50;160;290;715;50;0;0;1140;140;0;L;40;5258;
19:56:22.696;13;8470;310;108;0;40;200;73;0;50;200;85;0;50;270;113;20;110;270;166;40;160;310;150;40;200;310;156;40;160;290;592;50;0;0;1170;130;0;L;40;5258;
19:56:23.425;14;9160;340;118;20;70;230;78;20;70;230;92;20;70;300;109;0;130;280;150;60;180;330;160;70;230;340;162;70;190;320;631;70;0;0;1155;160;0;L;40;5258;
19:56:24.166;15;9920;330;121;0;50;220;80;0;60;210;91;0;50;290;98;20;120;280;150;40;170;320;162;60;220;330;162;50;180;310;622;50;0;0;1125;150;0;L;40;5258;
19:56:24.888;16;10650;320;103;0;50;200;68;0;50;200;81;0;50;280;106;20;120;320;160;40;160;310;150;60;210;320;166;50;160;300;544;50;0;0;1145;140;0;L;40;5258;
19:56:25.590;17;11330;350;121;20;70;230;80;20;80;230;92;20;70;310;107;0;130;290;134;60;190;330;150;90;230;350;156;70;190;330;655;70;0;0;1080;160;0;L;40;5258;
19:56:26.529;18;12040;360;140;20;70;240;88;30;80;240;105;20;70;250;107;0;140;300;119;70;190;340;138;90;240;360;134;80;190;330;805;70;0;0;1060;160;0;L;40;5258;
19:56:27.061;19;12720;410;154;50;100;270;98;50;100;270;113;50;100;280;83;0;160;370;94;100;220;400;140;110;270;410;112;110;210;410;860;100;0;0;895;180;0;L;40;5258;
19:56:27.975;20;13330;400;0;0;0;0;0;0;0;0;0;0;0;0;61;0;110;260;85;20;150;390;108;40;210;400;92;30;160;380;0;0;0;0;700;150;0;L;40;5258;
19:56:28.596;21;14120;440;0;0;0;0;0;0;0;0;0;0;0;0;50;0;130;440;180;30;240;430;192;60;320;440;198;40;270;420;0;0;0;0;1150;260;0;L;40;5258;
19:56:29.225;22;14940;350;77;10;50;230;54;10;60;220;64;10;60;320;111;0;130;310;154;50;180;340;148;70;240;350;160;60;180;330;427;60;0;0;1110;160;0;L;40;5258;
19:56:29.933;23;15670;330;76;0;50;220;49;10;50;220;55;10;50;300;107;0;120;330;162;40;170;330;142;70;220;330;170;50;180;320;385;50;0;0;1125;150;0;L;40;5258;
19:56:30.862;24;16370;350;100;20;70;230;64;30;80;230;80;20;70;310;111;0;140;350;168;60;190;340;166;80;230;350;156;80;190;330;526;70;0;0;1205;170;0;L;40;5258;
19:56:31.850;25;17130;320;103;0;50;210;69;10;60;200;79;10;50;290;111;10;120;320;166;40;170;320;127;50;220;320;160;50;170;310;559;50;0;0;1120;140;0;L;40;5258;
19:56:32.114;26;17860;310;107;0;40;200;72;0;50;200;83;0;50;280;112;20;110;270;172;40;170;310;115;50;210;310;172;50;160;310;580;50;0;0;1155;140;0;L;40;5258;
19:56:32.830;27;18570;320;106;10;60;220;73;10;60;220;82;10;60;300;117;0;130;290;170;50;180;320;102;80;230;320;168;60;180;320;607;60;0;0;1160;150;0;L;40;5258;
19:56:33.673;28;19280;340;101;30;70;240;68;30;80;230;78;30;80;310;119;0;140;300;178;70;200;340;128;90;240;340;178;80;200;340;544;80;0;0;1215;170;0;L;40;5258;
19:56:34.549;29;20050;340;123;0;50;230;79;10;60;230;93;0;50;310;105;30;130;300;150;50;180;340;132;70;230;340;158;60;190;330;665;60;0;0;1105;150;0;L;40;5258;
19:56:35.075;30;20800;320;117;0;50;220;75;10;60;210;92;0;60;290;110;20;120;280;158;40;170;320;130;70;220;320;162;50;180;310;640;60;0;0;1135;150;0;L;40;5258;
19:56:35.809;31;21520;340;92;20;70;230;61;30;80;230;74;20;70;310;108;0;140;300;160;60;190;340;138;80;230;340;174;70;190;330;490;70;0;0;1135;160;0;L;40;5258;
19:56:36.757;32;22270;320;102;0;50;210;66;10;50;200;82;0;50;290;111;20;110;280;150;40;160;320;140;40;210;320;156;40;170;310;568;50;0;0;1130;140;0;L;40;5258;
19:56:37.266;33;23000;320;108;0;50;210;69;10;60;210;84;0;60;290;111;20;120;280;164;50;170;320;134;70;210;320;162;60;170;310;589;60;0;0;1185;150;0;L;40;5258;
19:56:38.009;34;23740;320;120;0;50;220;76;10;70;220;88;10;60;290;111;30;120;280;164;50;180;320;125;80;220;320;164;70;180;310;637;60;0;0;1140;150;0;L;40;5258;
19:56:38.770;35;24440;370;156;40;90;260;102;50;100;260;122;40;100;350;123;0;160;340;142;80;220;370;105;130;270;370;130;100;220;360;1015;100;0;0;1080;170;0;L;40;5258;
19:56:39.479;36;25200;330;105;0;50;220;68;10;60;220;78;10;60;300;104;20;130;290;168;50;180;330;132;90;220;330;178;60;180;320;529;60;0;0;1125;160;0;L;40;5258;
19:56:40.230;37;25940;330;134;0;50;220;87;0;50;220;102;0;50;310;106;20;120;290;168;40;170;330;136;80;220;330;162;60;180;320;710;50;0;0;1140;150;0;L;40;5258;
19:56:41.082;38;26650;370;116;30;80;250;77;30;90;250;89;30;90;340;117;0;160;320;150;80;210;360;142;110;260;370;156;100;210;350;645;90;0;0;1145;180;0;L;40;5258;
19:56:41.725;39;27420;340;128;0;40;210;82;0;50;210;96;0;40;220;98;20;120;290;144;40;170;330;142;70;220;340;156;60;170;320;660;40;0;0;1065;150;0;L;40;5258;
19:56:42.705;40;28170;360;125;0;60;240;78;10;70;240;93;0;60;250;107;30;140;310;148;60;200;360;116;90;250;360;168;70;200;350;675;60;0;0;1105;160;0;L;40;5258;
19:56:43.501;41;28910;630;184;50;100;290;118;50;100;310;138;50;100;320;94;0;160;600;83;100;220;620;160;120;490;630;87;120;230;600;905;170;373;360;547;480;0;L;40;5258;
App_time;Step_number;Insole_timer;Contact_time;S0_force;S0_start_time;S0_max_time;S0_end_time;S1_force;S1_start_time;S1_max_time;S1_end_time;S2_force;S2_start_time;S2_max_time;S2_end_time;S3_force;S3_start_time;S3_max_time;S3_end_time;S4_force;S4_start_time;S4_max_time;S4_end_time;S5_force;S5_start_time;S5_max_time;S5_end_time;S6_force;S6_start_time;S6_max_time;S6_end_time;F1_force;F1_time;F2_force;F2_time;F3_force;F3_time;Warning_code;Left/Right;Size;Insole_id;
19:56:13.905;1;0;450;37;0;50;310;32;0;60;320;37;0;50;320;59;10;120;350;240;30;230;450;222;90;290;450;156;60;250;450;194;50;0;0;1275;240;0;R;40;2244;
19:56:14.814;2;780;360;96;0;60;260;70;0;60;240;73;10;60;240;121;30;130;350;212;50;180;360;186;70;210;360;136;70;170;360;517;60;0;0;1310;150;0;R;40;2244;
19:56:15.296;3;1500;340;134;0;50;250;96;0;50;220;107;0;50;220;118;0;110;330;200;40;160;340;182;50;190;340;115;50;150;330;735;50;0;0;1210;130;0;R;40;2244;
19:56:15.982;4;2190;330;134;0;50;250;95;0;50;240;105;0;50;210;117;20;110;330;184;50;160;330;170;60;190;330;104;60;150;330;750;50;0;0;1150;130;0;R;40;2244;
19:56:16.705;5;2910;330;144;0;40;250;103;0;50;210;113;0;50;210;117;10;100;330;192;40;150;330;164;50;180;330;107;50;140;320;780;40;0;0;1135;120;0;R;40;2244;
19:56:17.422;6;3610;350;128;0;50;280;89;10;60;270;99;10;60;250;114;30;120;340;204;50;170;350;160;70;210;350;118;60;160;350;670;60;0;0;1150;140;0;R;40;2244;
19:56:18.123;7;4320;340;140;0;50;260;97;0;50;250;107;0;50;240;109;40;110;330;188;50;160;340;176;60;190;340;125;60;160;330;715;50;0;0;1150;130;0;R;40;2244;
19:56:18.838;8;5020;350;136;0;50;270;97;0;60;260;106;0;60;230;117;30;120;340;192;50;170;350;158;60;200;350;111;60;160;350;750;50;0;0;1145;140;0;R;40;2244;
19:56:19.508;9;5710;340;154;0;50;260;112;0;50;250;122;0;50;200;114;0;110;340;184;50;160;340;154;60;190;340;109;50;150;340;875;50;0;0;1135;120;0;R;40;2244;
19:56:20.337;10;6400;360;119;0;50;270;83;0;60;260;91;0;60;250;105;30;120;280;202;50;170;360;172;60;200;360;130;60;160;350;598;50;0;0;1160;150;0;R;40;2244;
19:56:20.937;11;7090;360;127;0;50;270;89;0;60;260;97;0;50;250;116;30;120;350;214;50;170;360;178;60;200;360;125;60;160;350;650;50;0;0;1210;140;0;R;40;2244;
19:56:21.652;12;7820;350;156;0;40;270;112;0;50;260;123;0;50;250;115;20;110;340;186;50;160;350;162;60;190;350;122;50;160;350;850;50;0;0;1150;130;0;R;40;2244;
19:56:22.372;13;8540;360;140;0;50;280;99;0;60;270;109;0;50;260;119;30;120;280;200;50;170;360;154;60;200;360;118;60;160;360;770;50;0;0;1175;140;0;R;40;2244;
19:56:23.094;14;9260;360;127;0;50;270;90;0;50;270;101;0;50;260;118;0;110;280;204;50;170;360;168;60;200;360;118;60;160;360;685;50;0;0;1175;140;0;R;40;2244;
19:56:24.040;15;9980;380;156;0;50;300;108;0;50;290;118;0;50;280;106;30;120;280;190;50;180;380;154;60;220;380;124;60;180;380;790;50;0;0;1090;150;0;R;40;2244;
19:56:24.562;16;10720;370;127;0;50;280;91;0;60;280;100;0;60;260;109;30;120;300;196;50;180;370;160;70;210;370;123;60;170;360;670;60;0;0;1140;150;0;R;40;2244;
19:56:25.279;17;11440;360;132;0;50;280;91;0;60;280;100;0;60;270;104;30;120;320;186;60;180;360;170;70;210;360;116;70;170;360;660;50;0;0;1080;140;0;R;40;2244;
19:56:25.991;18;12140;370;136;0;50;300;94;0;50;290;103;0;50;280;95;30;120;260;184;50;180;370;174;60;210;370;123;60;170;350;660;50;0;0;1065;150;0;R;40;2244;
19:56:26.700;19;12870;350;146;0;40;320;104;0;50;310;116;0;50;310;101;20;110;330;128;40;170;350;158;50;210;350;90;50;170;320;880;50;0;0;1025;120;0;R;40;2244;
19:56:27.479;20;13490;400;96;0;70;400;76;10;80;400;82;10;80;400;66;30;120;400;115;70;200;400;188;80;250;400;80;90;200;380;472;80;0;0;800;180;0;R;40;2244;
19:56:28.212;21;14020;700;18;110;140;680;21;100;140;680;16;110;140;530;67;40;160;590;128;0;450;700;246;10;540;700;152;10;520;700;589;150;427;320;925;500;0;R;40;2244;
19:56:28.898;22;15000;400;69;0;40;300;55;0;50;250;56;0;50;260;94;20;140;310;206;50;190;400;176;60;240;400;130;60;190;400;355;50;0;0;1125;170;0;R;40;2244;
19:56:29.617;23;15740;380;104;0;50;360;76;0;60;300;81;0;50;290;96;20;130;300;180;50;190;380;170;60;240;380;123;60;190;380;514;50;0;0;1040;160;0;R;40;2244;
19:56:30.330;24;16460;370;111;0;50;280;80;0;60;280;88;0;60;270;118;30;130;360;192;50;180;370;162;70;220;370;108;70;170;370;604;50;0;0;1130;150;0;R;40;2244;
19:56:31.089;25;17200;380;144;0;60;290;102;10;60;280;112;10;60;270;111;30;130;310;182;60;190;380;158;60;220;380;101;70;180;380;785;60;0;0;1100;140;0;R;40;2244;
19:56:31.802;26;17920;380;132;0;50;290;94;0;60;280;101;0;60;270;112;30;130;310;190;50;190;380;150;60;220;380;118;60;180;380;700;50;0;0;1115;150;0;R;40;2244;
19:56:32.538;27;18660;370;144;0;50;350;107;0;50;270;114;0;50;260;105;30;120;280;166;50;180;370;140;60;210;370;115;60;170;370;810;50;0;0;1050;130;0;R;40;2244;
19:56:33.255;28;19370;380;121;0;60;280;88;0;70;280;92;0;70;270;112;40;130;310;202;60;190;380;136;70;220;380;110;70;180;380;665;60;0;0;1120;150;0;R;40;2244;
19:56:34.011;29;20120;390;144;0;50;290;102;0;60;280;111;0;60;270;108;30;130;310;192;50;190;390;146;60;220;380;120;60;170;350;765;50;0;0;1115;150;0;R;40;2244;
19:56:34.862;30;20870;380;121;0;50;290;88;0;60;280;96;0;60;280;107;30;130;310;188;50;190;380;152;70;220;380;114;60;170;380;645;50;0;0;1080;150;0;R;40;2244;
19:56:35.507;31;21610;380;134;0;50;300;95;0;60;280;106;0;50;270;107;20;120;370;184;50;190;380;148;60;220;380;113;60;170;380;720;50;0;0;1065;150;0;R;40;2244;
19:56:36.225;32;22330;380;117;0;60;290;83;10;70;280;91;10;70;270;111;40;130;300;188;60;190;380;154;70;220;380;120;70;180;380;619;60;0;0;1110;150;0;R;40;2244;
19:56:36.960;33;23060;390;121;0;50;300;85;0;60;290;92;0;60;280;109;30;130;310;206;60;190;390;160;70;220;390;123;70;170;390;616;50;0;0;1140;160;0;R;40;2244;
19:56:37.695;34;23810;370;130;0;50;280;92;0;60;280;104;0;60;270;119;30;120;370;202;50;180;370;146;70;210;370;103;70;160;360;750;60;0;0;1160;140;0;R;40;2244;
19:56:38.421;35;24540;370;120;0;50;290;85;0;60;280;93;0;60;270;109;30;120;290;198;50;180;370;162;70;210;370;123;60;170;370;619;50;0;0;1125;150;0;R;40;2244;
19:56:39.166;36;25270;380;126;0;40;300;89;0;50;290;95;0;50;280;106;30;130;290;196;50;180;380;166;60;220;380;126;60;180;380;631;50;0;0;1110;150;0;R;40;2244;
19:56:39.878;37;26000;370;130;0;50;280;93;0;60;280;103;0;60;270;109;30;120;290;188;50;180;370;162;60;210;370;112;60;170;370;695;50;0;0;1105;150;0;R;40;2244;
19:56:40.671;38;26750;390;138;0;50;300;99;0;60;280;110;0;60;240;111;30;130;310;186;50;190;390;138;70;220;390;113;70;170;390;765;60;0;0;1070;140;0;R;40;2244;
19:56:41.391;39;27490;390;138;0;60;300;98;0;60;290;108;0;60;280;108;30;130;290;174;60;190;390;140;70;220;390;114;70;180;390;750;60;0;0;1050;150;0;R;40;2244;
19:56:42.256;40;28230;410;146;0;50;320;100;0;60;310;110;0;60;300;109;30;140;310;182;60;200;410;136;80;240;410;108;70;190;410;795;60;0;0;1045;160;0;R;40;2244;
19:56:42.911;41;29000;380;138;0;50;300;96;0;60;290;106;0;60;240;107;30;140;380;166;60;200;380;162;70;230;380;101;70;180;350;755;60;0;0;1060;150;0;R;40;2244;
